gene	organism	chromosome	start	end
Bra040124	Brassica rapa	A01	25949680	25950768	C
Bra020107	Brassica rapa	A02	4042540	4044218	C
Bra020106	Brassica rapa	A02	4041273	4042277	C
Bra020105	Brassica rapa	A02	4031127	4040539	C
Bra020104	Brassica rapa	A02	4022911	4026278	C
Bra020103	Brassica rapa	A02	4012111	4015909	C
Bra020102	Brassica rapa	A02	4010886	4011347	C
Bra020101	Brassica rapa	A02	4005383	4009806	C
Bra020100	Brassica rapa	A02	4003433	4004464	C
Bra040120	Brassica rapa	A01	25934925	25935752	C
Bra020109	Brassica rapa	A02	4050833	4054965	C
Bra020108	Brassica rapa	A02	4047060	4049324	C
Bra011932	Brassica rapa	A07	13430764	13435755	C
Bra011933	Brassica rapa	A07	13424739	13426040	C
Bra011930	Brassica rapa	A07	13478480	13478929	C
Bra011931	Brassica rapa	A07	13471502	13471954	C
Bra011936	Brassica rapa	A07	13399391	13400704	C
Bra011937	Brassica rapa	A07	13383528	13385325	C
Bra011934	Brassica rapa	A07	13422512	13423729	C
Bra011935	Brassica rapa	A07	13405727	13406047	C
Bra011938	Brassica rapa	A07	13378489	13380095	C
Bra011939	Brassica rapa	A07	13357799	13360106	C
Bra017192	Brassica rapa	A04	16209060	16214428	C
Bra017193	Brassica rapa	A04	16203364	16205592	C
Bra017190	Brassica rapa	A04	16217517	16218113	C
Bra017191	Brassica rapa	A04	16215685	16216730	C
Bra017196	Brassica rapa	A04	16197566	16199518	C
Bra017197	Brassica rapa	A04	16195585	16196297	C
Bra017194	Brassica rapa	A04	16202062	16202712	C
Bra017195	Brassica rapa	A04	16199667	16201163	C
Bra017198	Brassica rapa	A04	16187655	16194809	C
Bra017199	Brassica rapa	A04	16182393	16183546	C
Bra013479	Brassica rapa	A01	5907573	5908777	C
Bra013478	Brassica rapa	A01	5901410	5902978	C
Bra013475	Brassica rapa	A01	5878354	5879961	C
Bra013474	Brassica rapa	A01	5873078	5873875	C
Bra013477	Brassica rapa	A01	5888951	5897504	C
Bra013476	Brassica rapa	A01	5884518	5886523	C
Bra013471	Brassica rapa	A01	5861858	5863485	C
Bra013470	Brassica rapa	A01	5852546	5853112	C
Bra013473	Brassica rapa	A01	5869936	5871516	C
Bra013472	Brassica rapa	A01	5867539	5869122	C
Bra037189	Brassica rapa	A09	4842023	4842943	C
Bra021768	Brassica rapa	A04	14461120	14461314	C
Bra021769	Brassica rapa	A04	14462949	14464166	C
Bra021764	Brassica rapa	A04	14436522	14436986	C
Bra021765	Brassica rapa	A04	14437605	14439193	C
Bra021766	Brassica rapa	A04	14451473	14453788	C
Bra021767	Brassica rapa	A04	14458008	14459201	C
Bra021760	Brassica rapa	A04	14410766	14414095	C
Bra021761	Brassica rapa	A04	14419697	14423037	C
Bra021762	Brassica rapa	A04	14431179	14431687	C
Bra021763	Brassica rapa	A04	14433514	14435036	C
Bra037188	Brassica rapa	A09	4827346	4828314	C
Bra001519	Brassica rapa	A03	16832374	16833156	C
Bra001518	Brassica rapa	A03	16828651	16832202	C
Bra015138	Brassica rapa	A07	5404111	5404524	C
Bra015139	Brassica rapa	A07	5362063	5362971	C
Bra015136	Brassica rapa	A07	5406805	5407173	C
Bra015137	Brassica rapa	A07	5405728	5406333	C
Bra015134	Brassica rapa	A07	5429534	5433470	C
Bra015135	Brassica rapa	A07	5418640	5420698	C
Bra015132	Brassica rapa	A07	5472268	5473199	C
Bra015133	Brassica rapa	A07	5451089	5453195	C
Bra015130	Brassica rapa	A07	5483582	5484154	C
Bra015131	Brassica rapa	A07	5470045	5481779	C
Bra001515	Brassica rapa	A03	16813199	16815864	C
Bra001514	Brassica rapa	A03	16810291	16812159	C
Bra019596	Brassica rapa	A06	13604116	13612614	C
Bra001516	Brassica rapa	A03	16817676	16818236	C
Bra019590	Brassica rapa	A06	13554407	13555502	C
Bra001510	Brassica rapa	A03	16776893	16784283	C
Bra001513	Brassica rapa	A03	16805343	16807096	C
Bra019593	Brassica rapa	A06	13582014	13586397	C
Bra026239	Brassica rapa	A01	10248034	10249299	C
Bra026238	Brassica rapa	A01	10259607	10261466	C
Bra026237	Brassica rapa	A01	10267272	10268879	C
Bra026236	Brassica rapa	A01	10270508	10272893	C
Bra026235	Brassica rapa	A01	10273374	10273927	C
Bra026234	Brassica rapa	A01	10275979	10277640	C
Bra026233	Brassica rapa	A01	10277986	10279623	C
Bra026232	Brassica rapa	A01	10279836	10281392	C
Bra026231	Brassica rapa	A01	10282381	10283728	C
Bra026230	Brassica rapa	A01	10287153	10289041	C
Bra005828	Brassica rapa	A03	818593	822815	C
Bra014261	Brassica rapa	A08	2125597	2127991	C
Bra014260	Brassica rapa	A08	2131562	2131953	C
Bra014263	Brassica rapa	A08	2117331	2118742	C
Bra014262	Brassica rapa	A08	2119947	2121880	C
Bra014265	Brassica rapa	A08	2101045	2103020	C
Bra014264	Brassica rapa	A08	2114031	2115695	C
Bra014267	Brassica rapa	A08	2095461	2097583	C
Bra014266	Brassica rapa	A08	2098612	2099937	C
Bra018566	Brassica rapa	A06	3191897	3193404	C
Bra018567	Brassica rapa	A06	3189361	3191375	C
Bra018564	Brassica rapa	A06	3201469	3201975	C
Bra018565	Brassica rapa	A06	3193897	3196179	C
Bra018562	Brassica rapa	A02	15621088	15621636	C
Bra018563	Brassica rapa	A02	15613931	15615416	C
Bra018560	Brassica rapa	A02	15628991	15630507	C
Bra018561	Brassica rapa	A02	15623652	15628530	C
Bra014007	Brassica rapa	A08	4647747	4648743	C
Bra038689	Brassica rapa	A01	24471126	24472684	C
Bra014006	Brassica rapa	A08	4672103	4679309	C
Bra005824	Brassica rapa	A03	800326	802668	C
Bra011077	Brassica rapa	A01	4069608	4070051	C
Bra011076	Brassica rapa	A01	4073752	4078046	C
Bra011165	Brassica rapa	A01	3566551	3569690	C
Bra011164	Brassica rapa	A01	3577237	3581366	C
Bra011167	Brassica rapa	A01	3553635	3560236	C
Bra011166	Brassica rapa	A01	3561450	3563794	C
Bra011161	Brassica rapa	A01	3598552	3599844	C
Bra011160	Brassica rapa	A01	3602141	3605399	C
Bra011163	Brassica rapa	A01	3582555	3584963	C
Bra011162	Brassica rapa	A01	3589431	3591875	C
Bra011169	Brassica rapa	A01	3538486	3539017	C
Bra011168	Brassica rapa	A01	3541857	3546694	C
Bra014680	Brassica rapa	A04	2200579	2202099	C
Bra030502	Brassica rapa	A08	20778842	20779981	C
Bra030503	Brassica rapa	A08	20769519	20774161	C
Bra030500	Brassica rapa	A08	20782946	20785306	C
Bra030501	Brassica rapa	A08	20780672	20782180	C
Bra030506	Brassica rapa	A08	20760235	20761660	C
Bra030507	Brassica rapa	A08	20757244	20759740	C
Bra030504	Brassica rapa	A08	20766886	20768973	C
Bra030505	Brassica rapa	A08	20762370	20765619	C
Bra035758	Brassica rapa	A05	17704562	17706981	C
Bra035759	Brassica rapa	A05	17709209	17711623	C
Bra030508	Brassica rapa	A08	20752808	20753647	C
Bra030509	Brassica rapa	A08	20749550	20750591	C
Bra038688	Brassica rapa	A01	24473114	24474253	C
Bra006739	Brassica rapa	A03	4852460	4853776	C
Bra040484	Brassica rapa	A04	19023344	19028048	C
Bra040485	Brassica rapa	A04	19019990	19021446	C
Bra040486	Brassica rapa	A04	19006134	19008478	C
Bra040487	Brassica rapa	Scaffold000211	43156	44226	C
Bra040480	Brassica rapa	A04	19039319	19041120	C
Bra040481	Brassica rapa	A04	19036195	19036989	C
Bra040482	Brassica rapa	A04	19031027	19032126	C
Bra040483	Brassica rapa	A04	19029203	19030524	C
Bra040488	Brassica rapa	Scaffold000211	45472	54822	C
Bra040489	Brassica rapa	Scaffold000211	86998	89197	C
Bra022967	Brassica rapa	A03	8011427	8012053	C
Bra022966	Brassica rapa	A03	8006115	8009340	C
Bra022965	Brassica rapa	A03	7999264	8002016	C
Bra006737	Brassica rapa	A03	4847263	4847604	C
Bra022963	Brassica rapa	A03	7985016	7987658	C
Bra022962	Brassica rapa	A03	7983042	7984355	C
Bra022961	Brassica rapa	A03	7978873	7979313	C
Bra022960	Brassica rapa	A03	7962183	7964428	C
Bra038856	Brassica rapa	A07	800397	800627	C
Bra028352	Brassica rapa	A01	18158609	18158860	C
Bra028353	Brassica rapa	A01	18130704	18134600	C
Bra028350	Brassica rapa	A01	18175307	18175693	C
Bra028351	Brassica rapa	A01	18167554	18168718	C
Bra028356	Brassica rapa	A01	18112261	18113492	C
Bra028357	Brassica rapa	A01	18094576	18096473	C
Bra028354	Brassica rapa	A01	18123477	18124361	C
Bra028355	Brassica rapa	A01	18120211	18122665	C
Bra032900	Brassica rapa	A09	23134534	23135010	C
Bra032901	Brassica rapa	A09	23131260	23131748	C
Bra028358	Brassica rapa	A01	18080591	18081941	C
Bra028359	Brassica rapa	A01	18051587	18053983	C
Bra032904	Brassica rapa	A09	23110090	23110455	C
Bra032905	Brassica rapa	A09	23104936	23105393	C
Bra032906	Brassica rapa	A09	23087636	23088634	C
Bra032907	Brassica rapa	A09	23081375	23083183	C
Bra033369	Brassica rapa	A10	2684370	2686317	C
Bra033368	Brassica rapa	A10	2687775	2689698	C
Bra036639	Brassica rapa	A09	6349270	6349641	C
Bra033363	Brassica rapa	A10	2712698	2716173	C
Bra033362	Brassica rapa	A10	2718105	2720929	C
Bra033361	Brassica rapa	A10	2723384	2724674	C
Bra033360	Brassica rapa	A10	2725187	2726412	C
Bra033367	Brassica rapa	A10	2690150	2692109	C
Bra033366	Brassica rapa	A10	2698734	2699042	C
Bra033365	Brassica rapa	A10	2699820	2702828	C
Bra033364	Brassica rapa	A10	2703947	2712281	C
Bra028688	Brassica rapa	A02	1156943	1160502	C
Bra028689	Brassica rapa	A02	1154447	1156039	C
Bra028680	Brassica rapa	A02	1199361	1201100	C
Bra028681	Brassica rapa	A02	1197439	1198911	C
Bra028682	Brassica rapa	A02	1195954	1197278	C
Bra028683	Brassica rapa	A02	1189464	1191990	C
Bra028684	Brassica rapa	A02	1180526	1187804	C
Bra028685	Brassica rapa	A02	1176426	1177643	C
Bra028686	Brassica rapa	A02	1171245	1172942	C
Bra028687	Brassica rapa	A02	1165004	1170819	C
Bra025813	Brassica rapa	A06	7870783	7871655	C
Bra002718	Brassica rapa	A10	8085700	8086422	C
Bra002719	Brassica rapa	A10	8078905	8079834	C
Bra007948	Brassica rapa	A02	11053020	11053589	C
Bra007949	Brassica rapa	A02	11055489	11064867	C
Bra002712	Brassica rapa	A10	8117691	8119626	C
Bra002713	Brassica rapa	A10	8114812	8115144	C
Bra002710	Brassica rapa	A10	8131748	8134531	C
Bra002711	Brassica rapa	A10	8128813	8129436	C
Bra002716	Brassica rapa	A10	8090489	8093295	C
Bra002717	Brassica rapa	A10	8086692	8088668	C
Bra002714	Brassica rapa	A10	8103443	8107204	C
Bra002715	Brassica rapa	A10	8094132	8098335	C
Bra016326	Brassica rapa	A08	17132060	17132302	C
Bra016327	Brassica rapa	A08	17133287	17134288	C
Bra016324	Brassica rapa	A08	17126704	17127163	C
Bra016325	Brassica rapa	A08	17129522	17129972	C
Bra016322	Brassica rapa	A08	17117398	17118257	C
Bra016323	Brassica rapa	A08	17122369	17123383	C
Bra016320	Brassica rapa	A08	17106450	17109585	C
Bra016321	Brassica rapa	A08	17111887	17112303	C
Bra029089	Brassica rapa	A03	6307579	6308059	C
Bra029088	Brassica rapa	A03	6302095	6303416	C
Bra016328	Brassica rapa	A08	17135855	17138806	C
Bra016329	Brassica rapa	A08	17143469	17145462	C
Bra019316	Brassica rapa	A03	25051056	25053602	C
Bra019317	Brassica rapa	A03	25041033	25045347	C
Bra019314	Brassica rapa	A03	25062794	25065885	C
Bra019315	Brassica rapa	A03	25056215	25058776	C
Bra019312	Brassica rapa	A03	25071749	25075217	C
Bra019313	Brassica rapa	A03	25066741	25070437	C
Bra019310	Brassica rapa	A03	25078620	25079177	C
Bra019311	Brassica rapa	A03	25076490	25077755	C
Bra019318	Brassica rapa	A03	25030316	25032370	C
Bra019319	Brassica rapa	A03	25024390	25028706	C
Bra029140	Brassica rapa	A03	6526864	6528641	C
Bra032018	Brassica rapa	A05	24834122	24837163	C
Bra032019	Brassica rapa	A05	24837798	24839527	C
Bra029141	Brassica rapa	A03	6532114	6535987	C
Bra032012	Brassica rapa	A05	24815344	24815883	C
Bra032013	Brassica rapa	A05	24816162	24817691	C
Bra032010	Brassica rapa	A05	24811698	24812553	C
Bra032011	Brassica rapa	A05	24813470	24814014	C
Bra032016	Brassica rapa	A05	24824142	24830665	C
Bra029142	Brassica rapa	A03	6546398	6547780	C
Bra032014	Brassica rapa	A05	24818303	24820953	C
Bra032015	Brassica rapa	A05	24821993	24823414	C
Bra029559	Brassica rapa	A09	18332403	18333745	C
Bra029143	Brassica rapa	A03	6553766	6557313	C
Bra029553	Brassica rapa	A09	18238812	18240015	C
Bra029144	Brassica rapa	A03	6558338	6560421	C
Bra029551	Brassica rapa	A09	18213039	18213284	C
Bra029550	Brassica rapa	A09	18203381	18205096	C
Bra029557	Brassica rapa	A09	18298794	18301015	C
Bra029556	Brassica rapa	A09	18280075	18282468	C
Bra029555	Brassica rapa	A09	18271082	18277497	C
Bra029145	Brassica rapa	A03	6561136	6562659	C
Bra037622	Brassica rapa	A01	12830994	12831248	C
Bra037623	Brassica rapa	A01	12833297	12835961	C
Bra037620	Brassica rapa	A01	12804817	12811611	C
Bra037621	Brassica rapa	A01	12824213	12824697	C
Bra009898	Brassica rapa	A06	18584730	18586269	C
Bra009899	Brassica rapa	A06	18587231	18587467	C
Bra037624	Brassica rapa	A01	12842262	12842830	C
Bra037625	Brassica rapa	A01	12843335	12845058	C
Bra009894	Brassica rapa	A06	18558769	18559984	C
Bra009895	Brassica rapa	A06	18572396	18574100	C
Bra009896	Brassica rapa	A06	18576202	18578211	C
Bra009897	Brassica rapa	A06	18580637	18583422	C
Bra009890	Brassica rapa	A06	18536408	18537355	C
Bra009891	Brassica rapa	A06	18545064	18550094	C
Bra009892	Brassica rapa	A06	18552880	18555195	C
Bra009893	Brassica rapa	A06	18557026	18557253	C
Bra031668	Brassica rapa	A09	37075164	37077373	C
Bra031669	Brassica rapa	A09	37067199	37068381	C
Bra008419	Brassica rapa	A02	14541320	14543287	C
Bra008418	Brassica rapa	A02	14523227	14525279	C
Bra008417	Brassica rapa	A02	14516470	14518939	C
Bra008416	Brassica rapa	A02	14513039	14515614	C
Bra008415	Brassica rapa	A02	14502993	14505308	C
Bra008414	Brassica rapa	A02	14498292	14499263	C
Bra008413	Brassica rapa	A02	14494336	14497228	C
Bra008412	Brassica rapa	A02	14470048	14471665	C
Bra008411	Brassica rapa	A02	14448839	14450394	C
Bra008410	Brassica rapa	A02	14438073	14441547	C
Bra000620	Brassica rapa	A03	12117906	12121079	C
Bra000621	Brassica rapa	A03	12126184	12128921	C
Bra000622	Brassica rapa	A03	12132788	12135252	C
Bra000623	Brassica rapa	A03	12135595	12136785	C
Bra000624	Brassica rapa	A03	12140005	12140220	C
Bra000625	Brassica rapa	A03	12143420	12145034	C
Bra000626	Brassica rapa	A03	12146586	12148163	C
Bra000627	Brassica rapa	A03	12149842	12150143	C
Bra000628	Brassica rapa	A03	12154186	12155492	C
Bra000629	Brassica rapa	A03	12159533	12160021	C
Bra037992	Brassica rapa	A06	254829	258203	C
Bra037993	Brassica rapa	A06	243382	243561	C
Bra037994	Brassica rapa	A06	239692	240574	C
Bra037995	Brassica rapa	A06	205292	214691	C
Bra037996	Brassica rapa	A06	200189	200578	C
Bra037997	Brassica rapa	A06	196440	199116	C
Bra015679	Brassica rapa	A07	24677795	24680342	C
Bra015678	Brassica rapa	A07	24680686	24687908	C
Bra004712	Brassica rapa	A05	1480224	1480574	C
Bra004713	Brassica rapa	A05	1482781	1483704	C
Bra004714	Brassica rapa	A05	1484209	1487134	C
Bra004715	Brassica rapa	A05	1491903	1493325	C
Bra004716	Brassica rapa	A05	1495950	1499136	C
Bra004717	Brassica rapa	A05	1501743	1502587	C
Bra015671	Brassica rapa	A07	24720428	24722327	C
Bra015670	Brassica rapa	A07	24724059	24727216	C
Bra015673	Brassica rapa	A07	24711203	24713627	C
Bra015672	Brassica rapa	A07	24717630	24719440	C
Bra015675	Brassica rapa	A07	24701035	24702240	C
Bra015674	Brassica rapa	A07	24709234	24710941	C
Bra015677	Brassica rapa	A07	24690635	24694629	C
Bra015676	Brassica rapa	A07	24695055	24700768	C
Bra018049	Brassica rapa	A06	9529048	9529611	C
Bra018048	Brassica rapa	A06	9506570	9507172	C
Bra018041	Brassica rapa	A06	9453589	9454194	C
Bra018040	Brassica rapa	A06	9434124	9436133	C
Bra018043	Brassica rapa	A06	9468712	9471140	C
Bra018042	Brassica rapa	A06	9466087	9467238	C
Bra018045	Brassica rapa	A06	9477559	9479481	C
Bra018044	Brassica rapa	A06	9473632	9473841	C
Bra018047	Brassica rapa	A06	9490848	9491177	C
Bra018046	Brassica rapa	A06	9486776	9487441	C
Bra031598	Brassica rapa	A09	37410127	37411701	C
Bra031599	Brassica rapa	A09	37405363	37406480	C
Bra031596	Brassica rapa	A09	37416912	37419410	C
Bra031597	Brassica rapa	A09	37413195	37415138	C
Bra031594	Brassica rapa	A09	37421353	37421664	C
Bra031595	Brassica rapa	A09	37419892	37420693	C
Bra031592	Brassica rapa	A09	37427839	37428595	C
Bra031593	Brassica rapa	A09	37422289	37426122	C
Bra031590	Brassica rapa	A09	37432393	37432975	C
Bra031591	Brassica rapa	A09	37429065	37430671	C
Bra036846	Brassica rapa	A09	26963593	26965209	C
Bra013511	Brassica rapa	A01	6052547	6059627	C
Bra023018	Brassica rapa	A03	8255241	8268728	C
Bra023019	Brassica rapa	A03	8270187	8272046	C
Bra024048	Brassica rapa	A03	28022969	28025080	C
Bra024049	Brassica rapa	A03	28021187	28022711	C
Bra023014	Brassica rapa	A03	8232647	8234440	C
Bra023015	Brassica rapa	A03	8243458	8243718	C
Bra023016	Brassica rapa	A03	8247206	8248537	C
Bra023017	Brassica rapa	A03	8249183	8252350	C
Bra023010	Brassica rapa	A03	8222235	8222726	C
Bra023011	Brassica rapa	A03	8225449	8226419	C
Bra023012	Brassica rapa	A03	8227783	8230321	C
Bra023013	Brassica rapa	A03	8231229	8232259	C
Bra025311	Brassica rapa	A06	21179426	21180992	C
Bra025310	Brassica rapa	A06	21184393	21185649	C
Bra025313	Brassica rapa	A06	21170294	21173082	C
Bra025312	Brassica rapa	A06	21173651	21176276	C
Bra025315	Brassica rapa	A06	21163001	21165079	C
Bra025314	Brassica rapa	A06	21167360	21168205	C
Bra025317	Brassica rapa	A06	21145739	21147433	C
Bra025316	Brassica rapa	A06	21149247	21150254	C
Bra025319	Brassica rapa	A06	21125778	21128968	C
Bra025318	Brassica rapa	A06	21132434	21139155	C
Bra013516	Brassica rapa	A01	6092723	6094304	C
Bra005393	Brassica rapa	A05	5189762	5194808	C
Bra005392	Brassica rapa	A05	5186824	5189379	C
Bra005391	Brassica rapa	A05	5175894	5178843	C
Bra005390	Brassica rapa	A05	5169000	5170619	C
Bra005397	Brassica rapa	A05	5228665	5229932	C
Bra005396	Brassica rapa	A05	5218788	5227039	C
Bra005395	Brassica rapa	A05	5215124	5217323	C
Bra005394	Brassica rapa	A05	5196478	5197719	C
Bra005399	Brassica rapa	A05	5251606	5253027	C
Bra005398	Brassica rapa	A05	5242686	5247047	C
Bra040778	Brassica rapa	Scaffold000256	27484	30314	C
Bra040779	Brassica rapa	Scaffold000256	43666	46390	C
Bra040774	Brassica rapa	Scaffold000255	36906	39618	C
Bra040775	Brassica rapa	Scaffold000256	17078	17645	C
Bra039847	Brassica rapa	Scaffold000178	212671	213579	C
Bra039841	Brassica rapa	Scaffold000178	174216	175148	C
Bra036438	Brassica rapa	A01	26193390	26196651	C
Bra036576	Brassica rapa	A09	2747687	2747934	C
Bra036439	Brassica rapa	A01	26197155	26199431	C
Bra005979	Brassica rapa	A03	1479312	1484306	C
Bra005978	Brassica rapa	A03	1476422	1477313	C
Bra005977	Brassica rapa	A03	1473146	1474887	C
Bra005976	Brassica rapa	A03	1469993	1470773	C
Bra005975	Brassica rapa	A03	1465759	1467349	C
Bra005974	Brassica rapa	A03	1462529	1465193	C
Bra005973	Brassica rapa	A03	1460157	1462061	C
Bra005972	Brassica rapa	A03	1456350	1456739	C
Bra005971	Brassica rapa	A03	1454182	1454664	C
Bra005970	Brassica rapa	A03	1452655	1453527	C
Bra022835	Brassica rapa	A03	7340165	7340383	C
Bra022834	Brassica rapa	A03	7336861	7339014	C
Bra022837	Brassica rapa	A03	7346699	7348105	C
Bra022836	Brassica rapa	A03	7342311	7344180	C
Bra022831	Brassica rapa	A03	7314880	7316299	C
Bra022830	Brassica rapa	A03	7307438	7309016	C
Bra022833	Brassica rapa	A03	7332543	7335426	C
Bra022832	Brassica rapa	A03	7324971	7325672	C
Bra022839	Brassica rapa	A03	7358689	7361012	C
Bra022838	Brassica rapa	A03	7357847	7358461	C
Bra021568	Brassica rapa	A01	23608625	23609071	C
Bra021569	Brassica rapa	A01	23604933	23607864	C
Bra021566	Brassica rapa	A01	23612387	23615444	C
Bra021567	Brassica rapa	A01	23611109	23611417	C
Bra021564	Brassica rapa	A01	23638305	23644580	C
Bra021565	Brassica rapa	A01	23617837	23618588	C
Bra021562	Brassica rapa	A01	23655728	23659673	C
Bra021563	Brassica rapa	A01	23650027	23652225	C
Bra021560	Brassica rapa	A01	23673383	23676150	C
Bra021561	Brassica rapa	A01	23662152	23662464	C
Bra040887	Brassica rapa	Scaffold000296	14671	19505	C
Bra038716	Brassica rapa	A01	24319747	24320824	C
Bra027924	Brassica rapa	A09	10319669	10321671	C
Bra027925	Brassica rapa	A09	10331735	10333575	C
Bra027926	Brassica rapa	A09	10336790	10338981	C
Bra027927	Brassica rapa	A09	10339258	10343095	C
Bra027920	Brassica rapa	A09	10289455	10291026	C
Bra027921	Brassica rapa	A09	10291906	10299301	C
Bra027922	Brassica rapa	A09	10305720	10307371	C
Bra027923	Brassica rapa	A09	10313324	10313527	C
Bra027928	Brassica rapa	A09	10350686	10351153	C
Bra027929	Brassica rapa	A09	10351724	10354054	C
Bra038710	Brassica rapa	A01	24337237	24337719	C
Bra007535	Brassica rapa	A09	31182937	31184855	C
Bra007534	Brassica rapa	A09	31178084	31181553	C
Bra007537	Brassica rapa	A09	31190168	31191223	C
Bra007536	Brassica rapa	A09	31185202	31186103	C
Bra007531	Brassica rapa	A09	31164529	31165564	C
Bra007530	Brassica rapa	A09	31157235	31158852	C
Bra007532	Brassica rapa	A09	31175691	31176014	C
Bra007539	Brassica rapa	A09	31200316	31201062	C
Bra007538	Brassica rapa	A09	31195865	31196368	C
Bra036430	Brassica rapa	A01	26161331	26164575	C
Bra026031	Brassica rapa	A06	6137311	6142190	C
Bra026030	Brassica rapa	A06	6143227	6150141	C
Bra026033	Brassica rapa	A06	6124985	6127655	C
Bra026032	Brassica rapa	A06	6129758	6131377	C
Bra026035	Brassica rapa	A06	6113657	6116176	C
Bra026034	Brassica rapa	A06	6124206	6124448	C
Bra026037	Brassica rapa	A06	6105828	6108573	C
Bra026036	Brassica rapa	A06	6109559	6112708	C
Bra026039	Brassica rapa	A06	6092111	6094733	C
Bra026038	Brassica rapa	A06	6099873	6105434	C
Bra027076	Brassica rapa	A09	8667959	8669028	C
Bra003500	Brassica rapa	A07	16771415	16771819	C
Bra027074	Brassica rapa	A09	8649353	8655624	C
