gene	organism	chromosome	start	end
Bo2g050510	Brassica oleracea	C2	14098728	14101112	C
Bo8g038190	Brassica oleracea	C8	13426198	13426939	C
Bo4g173350	Brassica oleracea	C4	46008654	46009466	C
Bo6g033090	Brassica oleracea	C6	8257483	8260802	C
Bo1g031910	Brassica oleracea	C1	10149115	10150095	C
Bo7g064620	Brassica oleracea	C7	24337959	24339710	C
Bo1g151730	Brassica oleracea	C1	42446400	42447579	C
Bo4g147060	Brassica oleracea	C4	40028848	40029555	C
Bo3g037100	Brassica oleracea	C3	14845040	14846536	C
Bo7g030820	Brassica oleracea	C7	11217348	11217815	C
Bo6g095690	Brassica oleracea	C6	30040402	30042062	C
Bo4g186220	Brassica oleracea	C4	49285454	49287668	C
Bo2g120530	Brassica oleracea	C2	37264817	37267297	C
Bo1g010910	Brassica oleracea	C1	3795946	3796248	C
Bo5g141510	Brassica oleracea	C5	43865674	43865988	C
Bo6g124240	Brassica oleracea	C6	39551674	39554180	C
Bo2g131850	Brassica oleracea	C2	40953056	40953387	C
Bo5g005530	Brassica oleracea	C5	1842308	1842829	C
Bo7g022870	Brassica oleracea	C7	8308652	8309243	C
Bo1g016360	Brassica oleracea	C1	5289899	5291702	C
Bo9g152190	Brassica oleracea	C9	45417924	45418961	C
Bo2g005310	Brassica oleracea	C2	818376	819302	C
Bo7g082420	Brassica oleracea	C7	32481207	32484383	C
Bo6g118370	Brassica oleracea	C6	36902497	36903531	C
Bo3g144070	Brassica oleracea	C3	52158103	52158420	C
Bo3g036470	Brassica oleracea	C3	14444633	14447277	C
Bo7g067190	Brassica oleracea	C7	25956636	25963020	C
Bo8g030470	Brassica oleracea	C8	9556018	9557879	C
Bo4g194890	Brassica oleracea	C4	52569061	52571689	C
Bo8g021790	Brassica oleracea	C8	5324257	5324770	C
Bo1g057440	Brassica oleracea	C1	17314309	17315553	C
Bo2g024940	Brassica oleracea	C2	7304453	7304844	C
Bo2g041340	Brassica oleracea	C2	10893188	10895960	C
Bo2g130100	Brassica oleracea	C2	40306872	40308908	C
Bo5g048410	Brassica oleracea	C5	15545700	15546713	C
Bo3g107320	Brassica oleracea	C3	37857814	37860398	C
Bo1g116020	Brassica oleracea	C1	34871719	34875062	C
Bo00629s180	Brassica oleracea	Scaffold00629	166713	167693	C
Bo02004s010	Brassica oleracea	Scaffold02004	711	1392	C
Bo3g149670	Brassica oleracea	C3	53375441	53375979	C
Bo6g077640	Brassica oleracea	C6	23158659	23160150	C
Bo1g154810	Brassica oleracea	C1	43073988	43079571	C
Bo5g020830	Brassica oleracea	C5	7227563	7227914	C
Bo1g123060	Brassica oleracea	C1	36568020	36568910	C
Bo7g107160	Brassica oleracea	C7	41860274	41861644	C
Bo09471s010	Brassica oleracea	Scaffold09471	179	503	C
Bo3g104660	Brassica oleracea	C3	37287578	37291343	C
Bo4g039690	Brassica oleracea	C4	9001054	9001362	C
Bo9g150160	Brassica oleracea	C9	44689750	44696275	C
Bo3g102810	Brassica oleracea	C3	36620962	36622980	C
Bo3g053160	Brassica oleracea	C3	21145286	21147283	C
Bo7g082390	Brassica oleracea	C7	32461509	32463223	C
Bo2g167910	Brassica oleracea	C2	52588663	52589055	C
Bo4g194110	Brassica oleracea	C4	52222988	52223575	C
Bo9g157390	Brassica oleracea	C9	46865124	46865987	C
Bo01279s020	Brassica oleracea	Scaffold01279	8954	10313	C
Bo7g064080	Brassica oleracea	C7	23962746	23963786	C
Bo4g142500	Brassica oleracea	C4	38773924	38774478	C
Bo7g089660	Brassica oleracea	C7	34725211	34725426	C
Bo4g003460	Brassica oleracea	C4	274541	278948	C
Bo9g004260	Brassica oleracea	C9	788116	789297	C
Bo3g103380	Brassica oleracea	C3	37061515	37061986	C
Bo5g060890	Brassica oleracea	C5	18877301	18878398	C
Bo5g021220	Brassica oleracea	C5	7494387	7496020	C
Bo3g063970	Brassica oleracea	C3	24338166	24339468	C
Bo3g151310	Brassica oleracea	C3	53826506	53826951	C
Bo9g154840	Brassica oleracea	C9	46449459	46450933	C
Bo5g100990	Brassica oleracea	C5	32341703	32343130	C
Bo2g014220	Brassica oleracea	C2	4626190	4626711	C
Bo1g020210	Brassica oleracea	C1	7351592	7352925	C
Bo2g064370	Brassica oleracea	C2	18994534	18996040	C
Bo1g126270	Brassica oleracea	C1	37541275	37543792	C
Bo9g180080	Brassica oleracea	C9	53373632	53377661	C
Bo03143s010	Brassica oleracea	Scaffold03143	45	1170	C
Bo3g152660	Brassica oleracea	C3	54074096	54076157	C
Bo2g085100	Brassica oleracea	C2	23673299	23673663	C
Bo10111s010	Brassica oleracea	Scaffold10111	1	564	C
Bo8g100620	Brassica oleracea	C8	34997388	34998326	C
Bo1g037810	Brassica oleracea	C1	11575010	11579212	C
Bo3g062370	Brassica oleracea	C3	23948465	23951442	C
Bo7g087060	Brassica oleracea	C7	33696083	33697769	C
Bo2g080500	Brassica oleracea	C2	22238277	22238876	C
Bo2g021810	Brassica oleracea	C2	5641962	5646475	C
Bo8g027240	Brassica oleracea	C8	7847752	7848267	C
Bo9g098790	Brassica oleracea	C9	32448656	32449935	C
Bo8g035560	Brassica oleracea	C8	12645682	12646778	C
Bo6g121030	Brassica oleracea	C6	38320174	38321956	C
Bo2g041960	Brassica oleracea	C2	11484186	11485289	C
Bo8g039410	Brassica oleracea	C8	13640151	13642193	C
Bo1g117640	Brassica oleracea	C1	35362937	35365032	C
Bo5g058590	Brassica oleracea	C5	18625365	18626256	C
Bo8g105290	Brassica oleracea	C8	37042791	37045788	C
Bo1g011350	Brassica oleracea	C1	4021627	4022664	C
Bo7g116740	Brassica oleracea	C7	46626357	46627564	C
Bo9g043850	Brassica oleracea	C9	14376633	14377399	C
Bo7g054300	Brassica oleracea	C7	19707634	19709376	C
Bo3g021440	Brassica oleracea	C3	7196171	7198646	C
Bo00616s010	Brassica oleracea	Scaffold00616	17180	17792	C
Bo7g038700	Brassica oleracea	C7	13750165	13752076	C
Bo4g182030	Brassica oleracea	C4	47915559	47917042	C
Bo4g061400	Brassica oleracea	C4	13808239	13811154	C
Bo7g117290	Brassica oleracea	C7	46915153	46915908	C
Bo1g123570	Brassica oleracea	C1	36969401	36970184	C
Bo9g111230	Brassica oleracea	C9	35873541	35875189	C
Bo4g059650	Brassica oleracea	C4	13137710	13139935	C
Bo3g155360	Brassica oleracea	C3	55493296	55495162	C
Bo3g027720	Brassica oleracea	C3	10476737	10483366	C
Bo7g110740	Brassica oleracea	C7	43979200	43980664	C
Bo7g061900	Brassica oleracea	C7	22907265	22908282	C
Bo3g110750	Brassica oleracea	C3	39316071	39317215	C
Bo2g011040	Brassica oleracea	C2	2841624	2847592	C
Bo9g006340	Brassica oleracea	C9	1438453	1438763	C
Bo2g057880	Brassica oleracea	C2	17317120	17318070	C
Bo4g178010	Brassica oleracea	C4	47264020	47265234	C
Bo3g039710	Brassica oleracea	C3	15969773	15970935	C
Bo7g007260	Brassica oleracea	C7	2280218	2282132	C
Bo3g100960	Brassica oleracea	C3	36041290	36041633	C
Bo2g101840	Brassica oleracea	C2	29229596	29232074	C
Bo9g161720	Brassica oleracea	C9	47677055	47679607	C
Bo7g108920	Brassica oleracea	C7	43008877	43011815	C
Bo9g166110	Brassica oleracea	C9	49168400	49170105	C
Bo15779s010	Brassica oleracea	Scaffold15779	11	343	C
Bo3g008890	Brassica oleracea	C3	2925738	2929237	C
Bo3g019070	Brassica oleracea	C3	6433808	6435631	C
Bo5g116770	Brassica oleracea	C5	35744396	35746668	C
Bo5g115510	Brassica oleracea	C5	35471872	35472430	C
Bo9g088360	Brassica oleracea	C9	27245887	27246369	C
Bo3g051040	Brassica oleracea	C3	20293287	20298780	C
Bo5g155020	Brassica oleracea	C5	46648362	46650556	C
Bo7g095330	Brassica oleracea	C7	36538162	36539490	C
Bo3g037240	Brassica oleracea	C3	14929929	14930462	C
Bo9g169550	Brassica oleracea	C9	49982156	49984482	C
Bo3g064730	Brassica oleracea	C3	24843745	24845079	C
Bo3g007000	Brassica oleracea	C3	2476085	2481297	C
Bo9g006440	Brassica oleracea	C9	1480768	1481108	C
Bo6g014350	Brassica oleracea	C6	2900775	2901518	C
Bo9g007710	Brassica oleracea	C9	1661201	1661614	C
Bo7g109340	Brassica oleracea	C7	43289124	43289697	C
Bo4g139960	Brassica oleracea	C4	37405410	37406880	C
Bo7g092800	Brassica oleracea	C7	35503696	35504974	C
Bo8g101970	Brassica oleracea	C8	35893788	35894186	C
Bo4g001210	Brassica oleracea	C4	127802	130036	C
Bo15841s010	Brassica oleracea	Scaffold15841	1	330	C
Bo9g095770	Brassica oleracea	C9	30418960	30420251	C
Bo9g056020	Brassica oleracea	C9	16682465	16683548	C
Bo1g086240	Brassica oleracea	C1	25287540	25297983	C
Bo3g068250	Brassica oleracea	C3	26729268	26732894	C
Bo4g054040	Brassica oleracea	C4	12570446	12571192	C
Bo9g176650	Brassica oleracea	C9	52590248	52591170	C
Bo3g185100	Brassica oleracea	C3	64536066	64536936	C
Bo1g010000	Brassica oleracea	C1	3303712	3309272	C
Bo9g160290	Brassica oleracea	C9	47422628	47424099	C
Bo4g167930	Brassica oleracea	C4	44938243	44938850	C
Bo4g169180	Brassica oleracea	C4	45174686	45178830	C
Bo5g115280	Brassica oleracea	C5	35299700	35301111	C
Bo2g116620	Brassica oleracea	C2	35925317	35926896	C
Bo2g092330	Brassica oleracea	C2	24793220	24793423	C
Bo5g129200	Brassica oleracea	C5	40168162	40171218	C
Bo24822s010	Brassica oleracea	Scaffold24822	33	254	C
Bo01167s010	Brassica oleracea	Scaffold01167	920	1718	C
Bo1g005600	Brassica oleracea	C1	1449550	1453708	C
Bo2g093060	Brassica oleracea	C2	25487292	25487528	C
Bo2g152980	Brassica oleracea	C2	48044518	48046786	C
Bo3g153200	Brassica oleracea	C3	54437254	54438410	C
Bo2g061380	Brassica oleracea	C2	18070618	18071176	C
Bo6g046680	Brassica oleracea	C6	12508056	12513423	C
Bo9g089700	Brassica oleracea	C9	27654221	27655563	C
Bo5g123320	Brassica oleracea	C5	37762391	37769028	C
Bo4g086510	Brassica oleracea	C4	20953376	20954548	C
Bo1g014580	Brassica oleracea	C1	4818933	4820110	C
Bo3g111080	Brassica oleracea	C3	39790555	39791196	C
Bo4g188330	Brassica oleracea	C4	50595655	50596618	C
Bo8g107630	Brassica oleracea	C8	38301310	38304754	C
Bo3g060610	Brassica oleracea	C3	23052070	23054069	C
Bo04024s010	Brassica oleracea	Scaffold04024	641	970	C
Bo1g144580	Brassica oleracea	C1	41160739	41162910	C
Bo1g036820	Brassica oleracea	C1	10822876	10824737	C
Bo00418s070	Brassica oleracea	Scaffold00418	112016	112315	C
Bo7g084000	Brassica oleracea	C7	32946176	32948212	C
Bo01049s030	Brassica oleracea	Scaffold01049	20980	21267	C
Bo3g099410	Brassica oleracea	C3	35645787	35647693	C
Bo1g121550	Brassica oleracea	C1	36185737	36189878	C
Bo7g114240	Brassica oleracea	C7	45316209	45317280	C
Bo1g008180	Brassica oleracea	C1	2849283	2850588	C
Bo14155s010	Brassica oleracea	Scaffold14155	1	363	C
Bo2g025220	Brassica oleracea	C2	7543067	7545649	C
Bo2g104600	Brassica oleracea	C2	30368617	30369791	C
Bo7g056210	Brassica oleracea	C7	20471074	20474464	C
Bo2g024570	Brassica oleracea	C2	6898340	6900773	C
Bo6g110500	Brassica oleracea	C6	34579421	34580315	C
Bo7g115590	Brassica oleracea	C7	46068807	46070770	C
Bo9g162960	Brassica oleracea	C9	47809133	47810262	C
Bo3g091310	Brassica oleracea	C3	33067144	33068166	C
Bo7g095800	Brassica oleracea	C7	36857380	36860330	C
Bo7g005640	Brassica oleracea	C7	1695428	1699747	C
Bo4g038730	Brassica oleracea	C4	8298052	8299914	C
Bo5g088290	Brassica oleracea	C5	29135677	29136050	C
Bo8g077200	Brassica oleracea	C8	25219442	25222299	C
Bo06275s010	Brassica oleracea	Scaffold06275	3	771	C
Bo6g073170	Brassica oleracea	C6	21394160	21395278	C
Bo4g137320	Brassica oleracea	C4	36248936	36249709	C
Bo2g026590	Brassica oleracea	C2	7813811	7814499	C
Bo3g022590	Brassica oleracea	C3	7849886	7850161	C
Bo3g130260	Brassica oleracea	C3	47743695	47744093	C
Bo6g066650	Brassica oleracea	C6	18047837	18050294	C
Bo5g010380	Brassica oleracea	C5	3894430	3895250	C
Bo1g017800	Brassica oleracea	C1	6263269	6264626	C
Bo3g057070	Brassica oleracea	C3	22217213	22217530	C
Bo2g151860	Brassica oleracea	C2	47948494	47951697	C
Bo2g149990	Brassica oleracea	C2	47231222	47231951	C
Bo7g091360	Brassica oleracea	C7	35177318	35180769	C
Bo5g094640	Brassica oleracea	C5	30771417	30771839	C
Bo3g184270	Brassica oleracea	C3	63808436	63810821	C
Bo5g104730	Brassica oleracea	C5	33134567	33135969	C
Bo9g122300	Brassica oleracea	C9	38921557	38924901	C
Bo1g147580	Brassica oleracea	C1	41759822	41761812	C
Bo9g044070	Brassica oleracea	C9	14523046	14524406	C
Bo4g151840	Brassica oleracea	C4	41814338	41819350	C
Bo7g097400	Brassica oleracea	C7	37871195	37875577	C
Bo5g063200	Brassica oleracea	C5	20233268	20236312	C
Bo5g030300	Brassica oleracea	C5	10284108	10285719	C
Bo1g052870	Brassica oleracea	C1	14981614	14983206	C
Bo5g118590	Brassica oleracea	C5	36298875	36299809	C
Bo5g091690	Brassica oleracea	C5	29735333	29735940	C
Bo3g045020	Brassica oleracea	C3	18787593	18793340	C
Bo4g085370	Brassica oleracea	C4	20705939	20707742	C
Bo1g098100	Brassica oleracea	C1	28627955	28629740	C
Bo00946s060	Brassica oleracea	Scaffold00946	28412	30554	C
Bo6g009270	Brassica oleracea	C6	1650796	1653120	C
Bo09903s010	Brassica oleracea	Scaffold09903	154	312	C
Bo3g044310	Brassica oleracea	C3	18264810	18265518	C
Bo8g105900	Brassica oleracea	C8	37335388	37335755	C
Bo4g045610	Brassica oleracea	C4	10522696	10524207	C
Bo9g078140	Brassica oleracea	C9	23851402	23853582	C
Bo1g036860	Brassica oleracea	C1	10874082	10874788	C
Bo8g100360	Brassica oleracea	C8	34826380	34828126	C
Bo6g115930	Brassica oleracea	C6	36156502	36158714	C
Bo4g053930	Brassica oleracea	C4	12463647	12467254	C
Bo1g090350	Brassica oleracea	C1	26703351	26707114	C
Bo9g023820	Brassica oleracea	C9	7348661	7349887	C
Bo7g009490	Brassica oleracea	C7	2676991	2679644	C
Bo1g131100	Brassica oleracea	C1	38182619	38184406	C
Bo9g011090	Brassica oleracea	C9	3478092	3479445	C
Bo3g183860	Brassica oleracea	C3	63487731	63490170	C
Bo6g048100	Brassica oleracea	C6	13108011	13108220	C
Bo9g010320	Brassica oleracea	C9	3006048	3007554	C
Bo4g096960	Brassica oleracea	C4	24281295	24283925	C
Bo00795s080	Brassica oleracea	Scaffold00795	43894	45371	C
Bo3g053120	Brassica oleracea	C3	21091699	21092918	C
Bo1g003090	Brassica oleracea	C1	530279	530554	C
Bo5g127310	Brassica oleracea	C5	39460884	39461495	C
Bo4g153970	Brassica oleracea	C4	41968396	41968692	C
Bo5g014860	Brassica oleracea	C5	4751938	4755644	C
Bo5g010520	Brassica oleracea	C5	3981188	3981637	C
Bo7g062340	Brassica oleracea	C7	23334834	23335551	C
Bo6g117990	Brassica oleracea	C6	36708328	36710811	C
Bo4g069150	Brassica oleracea	C4	14567309	14567530	C
Bo3g027260	Brassica oleracea	C3	10164258	10165541	C
Bo4g020980	Brassica oleracea	C4	2774926	2775627	C
Bo5g124950	Brassica oleracea	C5	38367769	38368254	C
Bo7g111900	Brassica oleracea	C7	44532941	44533171	C
Bo3g036820	Brassica oleracea	C3	14699610	14700156	C
Bo8g034180	Brassica oleracea	C8	11838141	11838396	C
Bo3g157430	Brassica oleracea	C3	56401871	56402461	C
Bo9g046520	Brassica oleracea	C9	15032226	15033794	C
Bo1g092850	Brassica oleracea	C1	27379636	27380505	C
Bo7g080800	Brassica oleracea	C7	31006517	31007866	C
Bo2g013530	Brassica oleracea	C2	4223189	4225024	C
Bo27132s010	Brassica oleracea	Scaffold27132	12	164	C
Bo6g099080	Brassica oleracea	C6	31418518	31422719	C
Bo6g044350	Brassica oleracea	C6	12038486	12040561	C
Bo6g083730	Brassica oleracea	C6	26285294	26285455	C
Bo7g115620	Brassica oleracea	C7	46077398	46077837	C
Bo4g120620	Brassica oleracea	C4	31543329	31546325	C
Bo2g042080	Brassica oleracea	C2	11619493	11622281	C
Bo2g024680	Brassica oleracea	C2	7015871	7019994	C
Bo1g078130	Brassica oleracea	C1	22573017	22573223	C
Bo3g170540	Brassica oleracea	C3	60076314	60081072	C
Bo2g014080	Brassica oleracea	C2	4562891	4563226	C
Bo6g087710	Brassica oleracea	C6	27836899	27837681	C
Bo7g096750	Brassica oleracea	C7	37447165	37448751	C
Bo7g118770	Brassica oleracea	C7	47733311	47733694	C
Bo7g113500	Brassica oleracea	C7	44862569	44863954	C
Bo4g182240	Brassica oleracea	C4	48057998	48060497	C
Bo6g079920	Brassica oleracea	C6	24140814	24145822	C
Bo6g083400	Brassica oleracea	C6	26005534	26006622	C
Bo3g012650	Brassica oleracea	C3	4289887	4290944	C
Bo9g109850	Brassica oleracea	C9	35336318	35337573	C
Bo9g163370	Brassica oleracea	C9	48038964	48047889	C
Bo4g043750	Brassica oleracea	C4	9705831	9706580	C
Bo8g004200	Brassica oleracea	C8	766602	769013	C
Bo06244s010	Brassica oleracea	Scaffold06244	95	406	C
Bo5g039300	Brassica oleracea	C5	12712797	12715689	C
Bo00689s020	Brassica oleracea	Scaffold00689	9160	15515	C
Bo3g130460	Brassica oleracea	C3	48062277	48068313	C
Bo8g068600	Brassica oleracea	C8	22528089	22530753	C
Bo4g094120	Brassica oleracea	C4	23315458	23316037	C
Bo5g034150	Brassica oleracea	C5	10927331	10928961	C
Bo2g070760	Brassica oleracea	C2	20549249	20549967	C
Bo5g048990	Brassica oleracea	C5	16306585	16307418	C
Bo8g023020	Brassica oleracea	C8	5633371	5633808	C
Bo3g097940	Brassica oleracea	C3	35246968	35248962	C
Bo7g014600	Brassica oleracea	C7	5350506	5353765	C
Bo9g120210	Brassica oleracea	C9	37938557	37939233	C
Bo1g105740	Brassica oleracea	C1	32604140	32607276	C
Bo1g054840	Brassica oleracea	C1	15872411	15876529	C
Bo2g009200	Brassica oleracea	C2	1832076	1834481	C
Bo6g116620	Brassica oleracea	C6	36498088	36498851	C
Bo3g042080	Brassica oleracea	C3	17168238	17169672	C
Bo3g157170	Brassica oleracea	C3	56201793	56205831	C
Bo3g052550	Brassica oleracea	C3	20730449	20732333	C
Bo4g013270	Brassica oleracea	C4	1734911	1736354	C
Bo1g101450	Brassica oleracea	C1	30131366	30133421	C
Bo5g121410	Brassica oleracea	C5	37073365	37075300	C
Bo8g002580	Brassica oleracea	C8	370141	371082	C
Bo04332s010	Brassica oleracea	Scaffold04332	133	991	C
Bo4g024000	Brassica oleracea	C4	3468997	3469635	C
Bo4g050770	Brassica oleracea	C4	11506361	11507338	C
Bo9g181630	Brassica oleracea	C9	53681760	53682275	C
Bo6g113050	Brassica oleracea	C6	35603889	35605596	C
Bo8g101100	Brassica oleracea	C8	35382004	35385002	C
Bo8g028760	Brassica oleracea	C8	8486090	8486448	C
Bo2g050650	Brassica oleracea	C2	14239586	14241229	C
Bo00835s060	Brassica oleracea	Scaffold00835	65486	67200	C
Bo1g007570	Brassica oleracea	C1	2560433	2563860	C
Bo4g026530	Brassica oleracea	C4	5093541	5094473	C
Bo5g003040	Brassica oleracea	C5	561867	563250	C
Bo2g095710	Brassica oleracea	C2	27040844	27042208	C
Bo5g110040	Brassica oleracea	C5	34224512	34231546	C
Bo3g118400	Brassica oleracea	C3	41879292	41879513	C
Bo31283s010	Brassica oleracea	Scaffold31283	2	151	C
Bo8g054670	Brassica oleracea	C8	18229243	18230494	C
Bo6g106690	Brassica oleracea	C6	33119330	33122693	C
Bo7g040750	Brassica oleracea	C7	15101068	15103391	C
Bo09887s010	Brassica oleracea	Scaffold09887	88	309	C
Bo1g070720	Brassica oleracea	C1	20559675	20565216	C
Bo3g103440	Brassica oleracea	C3	37101898	37104538	C
Bo6g057610	Brassica oleracea	C6	15608939	15611678	C
Bo2g026860	Brassica oleracea	C2	8010598	8012742	C
Bo8g050700	Brassica oleracea	C8	16781951	16782822	C
Bo9g184880	Brassica oleracea	C9	54465640	54466847	C
Bo8g091250	Brassica oleracea	C8	30815515	30817540	C
Bo7g003170	Brassica oleracea	C7	163466	164674	C
Bo8g058570	Brassica oleracea	C8	18905539	18906162	C
Bo7g088920	Brassica oleracea	C7	34323234	34324250	C
Bo1g053460	Brassica oleracea	C1	15504112	15508700	C
Bo3g028200	Brassica oleracea	C3	10771140	10773329	C
Bo7g081860	Brassica oleracea	C7	31893218	31894678	C
Bo3g044860	Brassica oleracea	C3	18696672	18699239	C
Bo3g039180	Brassica oleracea	C3	15605753	15609517	C
Bo9g035250	Brassica oleracea	C9	11783297	11783830	C
Bo3g063900	Brassica oleracea	C3	24264658	24265576	C
Bo7g077300	Brassica oleracea	C7	29008625	29010739	C
Bo8g012870	Brassica oleracea	C8	2708344	2708924	C
Bo7g050520	Brassica oleracea	C7	18727461	18729134	C
Bo5g003590	Brassica oleracea	C5	852797	855093	C
Bo8g083560	Brassica oleracea	C8	29073619	29074851	C
Bo2g158980	Brassica oleracea	C2	49650146	49653191	C
Bo7g105310	Brassica oleracea	C7	40595472	40595879	C
Bo2g002790	Brassica oleracea	C2	526009	526526	C
Bo8g072640	Brassica oleracea	C8	23926428	23927088	C
Bo1g068460	Brassica oleracea	C1	20197630	20199454	C
Bo1g087970	Brassica oleracea	C1	26279402	26281034	C
Bo2g023330	Brassica oleracea	C2	5985473	5990524	C
Bo6g032940	Brassica oleracea	C6	8121027	8122850	C
Bo9g069640	Brassica oleracea	C9	20741288	20743584	C
Bo2g138480	Brassica oleracea	C2	44321248	44322411	C
Bo01521s010	Brassica oleracea	Scaffold01521	1444	1761	C
Bo6g076310	Brassica oleracea	C6	22244349	22246747	C
Bo12318s010	Brassica oleracea	Scaffold12318	55	420	C
Bo8g106340	Brassica oleracea	C8	37550825	37553449	C
Bo5g082600	Brassica oleracea	C5	26779496	26782006	C
Bo8g079690	Brassica oleracea	C8	26535357	26536385	C
Bo7g064440	Brassica oleracea	C7	24226706	24227011	C
Bo9g003600	Brassica oleracea	C9	346855	349345	C
Bo4g015800	Brassica oleracea	C4	2105465	2107418	C
Bo3g039450	Brassica oleracea	C3	15786730	15788462	C
Bo2g119380	Brassica oleracea	C2	37074160	37074924	C
Bo8g102450	Brassica oleracea	C8	36107640	36108146	C
Bo2g055810	Brassica oleracea	C2	16219318	16220069	C
Bo3g103560	Brassica oleracea	C3	37232311	37233824	C
Bo8g067920	Brassica oleracea	C8	22090614	22092739	C
Bo4g009260	Brassica oleracea	C4	1048488	1049130	C
Bo7g078300	Brassica oleracea	C7	29601630	29602469	C
Bo3g084220	Brassica oleracea	C3	31488787	31488954	C
Bo9g006120	Brassica oleracea	C9	1314846	1316273	C
Bo5g132950	Brassica oleracea	C5	41379680	41382552	C
Bo4g029710	Brassica oleracea	C4	6004930	6008702	C
Bo3g153960	Brassica oleracea	C3	55175205	55178258	C
Bo7g009620	Brassica oleracea	C7	2817795	2818657	C
Bo5g008610	Brassica oleracea	C5	2964151	2965103	C
Bo4g116700	Brassica oleracea	C4	29751212	29752862	C
Bo2g101920	Brassica oleracea	C2	29327063	29327374	C
Bo8g099310	Brassica oleracea	C8	34175068	34177489	C
Bo8g058390	Brassica oleracea	C8	18788287	18791844	C
Bo5g054710	Brassica oleracea	C5	17841784	17842119	C
Bo3g118390	Brassica oleracea	C3	41878770	41879240	C
Bo2g142770	Brassica oleracea	C2	45517720	45517869	C
Bo4g154310	Brassica oleracea	C4	42203509	42203661	C
Bo00615s070	Brassica oleracea	Scaffold00615	60665	61710	C
Bo4g157500	Brassica oleracea	C4	42985001	42985495	C
Bo6g107120	Brassica oleracea	C6	33479880	33480884	C
Bo00692s040	Brassica oleracea	Scaffold00692	49589	49873	C
Bo3g009980	Brassica oleracea	C3	3448846	3450977	C
Bo4g185970	Brassica oleracea	C4	49140853	49141648	C
Bo3g025240	Brassica oleracea	C3	9577471	9581630	C
